,symbols,date,close,open,max_price,min_price
2615,HPG,2022-05-30,35450.0,35500.0,35850.0,35300.0
2616,POW,2022-05-30,13450.0,13450.0,13600.0,13350.0
2617,FPT,2022-05-30,111300.0,111100.0,112400.0,109200.0
2618,TCB,2022-05-30,37750.0,38000.0,38000.0,37450.0
2619,VHM,2022-05-30,70500.0,70000.0,70500.0,68800.0
2620,FPT,2022-05-27,111800.0,105600.0,112000.0,105500.0
2621,TCB,2022-05-27,37450.0,36900.0,37450.0,36850.0
2622,POW,2022-05-27,13350.0,13200.0,13600.0,13100.0
2623,HPG,2022-05-27,35450.0,35000.0,35900.0,34800.0
2624,VHM,2022-05-27,69700.0,69000.0,69700.0,68500.0
2625,VHM,2022-05-26,68700.0,67900.0,69600.0,67900.0
2626,FPT,2022-05-26,105600.0,105200.0,107100.0,104600.0
2627,TCB,2022-05-26,36700.0,36700.0,37250.0,36550.0
2628,HPG,2022-05-26,35000.0,35000.0,35600.0,34550.0
2629,POW,2022-05-26,13150.0,13500.0,13500.0,13100.0
2630,VHM,2022-05-25,67900.0,66800.0,67900.0,66300.0
2631,FPT,2022-05-25,105000.0,99500.0,105000.0,98700.0
2632,POW,2022-05-25,13400.0,12900.0,13450.0,12850.0
2633,TCB,2022-05-25,36500.0,35850.0,36650.0,35500.0
2634,HPG,2022-05-25,34450.0,34500.0,34950.0,33050.0
2635,VHM,2022-05-24,66900.0,65800.0,66900.0,65700.0
2636,HPG,2022-05-24,34900.0,36750.0,37000.0,34200.0
2637,TCB,2022-05-24,35250.0,34800.0,35250.0,34400.0
2638,POW,2022-05-24,12850.0,12750.0,12850.0,12300.0
2639,FPT,2022-05-24,98200.0,96500.0,98200.0,96000.0
2640,HPG,2022-05-23,36750.0,37950.0,38200.0,36300.0
2641,POW,2022-05-23,12750.0,13000.0,13150.0,12550.0
2642,FPT,2022-05-23,96500.0,98200.0,98200.0,96100.0
2643,TCB,2022-05-23,34850.0,35800.0,36200.0,34850.0
2644,VHM,2022-05-23,66700.0,66700.0,67400.0,65300.0
2645,POW,2022-05-20,12800.0,12950.0,13200.0,12700.0
2646,FPT,2022-05-20,97500.0,97700.0,98900.0,97000.0
2647,VHM,2022-05-20,66800.0,67100.0,67400.0,66000.0
2648,TCB,2022-05-20,35700.0,35800.0,36450.0,35350.0
2649,HPG,2022-05-20,37650.0,37700.0,37800.0,37250.0
2650,TCB,2022-05-19,35800.0,35400.0,36400.0,35200.0
2651,VHM,2022-05-19,67000.0,65000.0,67700.0,65000.0
2652,FPT,2022-05-19,97000.0,95100.0,97700.0,95100.0
2653,POW,2022-05-19,12800.0,12200.0,13000.0,12200.0
2654,HPG,2022-05-19,37900.0,37300.0,38100.0,36850.0
2655,POW,2022-05-18,12650.0,12700.0,12900.0,12500.0
2656,TCB,2022-05-18,36050.0,35700.0,36900.0,35350.0
2657,FPT,2022-05-18,97700.0,99700.0,100100.0,97500.0
2658,VHM,2022-05-18,66900.0,66900.0,66900.0,65300.0
2659,HPG,2022-05-18,38200.0,38400.0,38700.0,37850.0
2660,HPG,2022-05-17,38200.0,36200.0,38200.0,36000.0
2661,TCB,2022-05-17,34850.0,32600.0,34850.0,32550.0
2662,VHM,2022-05-17,66900.0,65200.0,66900.0,63300.0
2663,POW,2022-05-17,12400.0,11650.0,12400.0,11600.0
2664,FPT,2022-05-17,99700.0,93000.0,99700.0,92500.0
2665,POW,2022-05-16,11600.0,12000.0,12250.0,11550.0
2666,HPG,2022-05-16,36300.0,37050.0,37500.0,36300.0
2667,TCB,2022-05-16,32600.0,35100.0,35800.0,32600.0
2668,FPT,2022-05-16,93200.0,97500.0,97500.0,93200.0
2669,VHM,2022-05-16,65800.0,68000.0,68100.0,64500.0
2670,POW,2022-05-13,11450.0,12350.0,12550.0,11450.0
2671,HPG,2022-05-13,35900.0,38150.0,38550.0,35750.0
2672,FPT,2022-05-13,93600.0,96100.0,99000.0,93100.0
2673,VHM,2022-05-13,68000.0,68900.0,68900.0,64500.0
2674,TCB,2022-05-13,33800.0,36300.0,36800.0,33800.0
2675,VHM,2022-05-12,68900.0,69200.0,69900.0,67000.0
2676,HPG,2022-05-12,38250.0,40600.0,40650.0,38250.0
2677,TCB,2022-05-12,36300.0,39000.0,39000.0,36300.0
2678,POW,2022-05-12,12300.0,13150.0,13250.0,12300.0
2679,FPT,2022-05-12,95600.0,99300.0,101900.0,95000.0
2680,HPG,2022-05-11,40650.0,41000.0,41300.0,40550.0
2681,VHM,2022-05-11,70500.0,69000.0,71200.0,68600.0
2682,POW,2022-05-11,13200.0,13400.0,13500.0,13050.0
2683,TCB,2022-05-11,39000.0,39000.0,39450.0,38450.0
2684,FPT,2022-05-11,101900.0,98000.0,101900.0,96800.0
2685,VHM,2022-05-10,69900.0,66900.0,69900.0,65000.0
2686,POW,2022-05-10,13300.0,12300.0,13300.0,12250.0
2687,TCB,2022-05-10,38700.0,37450.0,38850.0,37450.0
2688,FPT,2022-05-10,98400.0,94000.0,98800.0,92000.0
2689,HPG,2022-05-10,41100.0,39500.0,41100.0,38700.0
2690,POW,2022-05-09,12950.0,13600.0,13850.0,12950.0
2691,VHM,2022-05-09,68000.0,67900.0,68500.0,66400.0
2692,HPG,2022-05-09,39950.0,41500.0,41900.0,39950.0
2693,FPT,2022-05-09,94000.0,98300.0,99000.0,94000.0
2694,TCB,2022-05-09,38600.0,41200.0,41400.0,38600.0
2695,HPG,2022-05-06,41800.0,41400.0,43000.0,41400.0
2696,POW,2022-05-06,13900.0,13800.0,14450.0,13750.0
2697,TCB,2022-05-06,41500.0,41700.0,42300.0,41500.0
2698,VHM,2022-05-06,68700.0,67000.0,68800.0,66700.0
2699,FPT,2022-05-06,100200.0,102300.0,104000.0,100200.0
2700,TCB,2022-05-05,42600.0,42850.0,42850.0,41400.0
2701,FPT,2022-05-05,104700.0,104600.0,105500.0,101900.0
2702,HPG,2022-05-05,42050.0,42600.0,42600.0,41500.0
2703,VHM,2022-05-05,68800.0,64600.0,68800.0,64400.0
2704,POW,2022-05-05,14150.0,14450.0,14500.0,13900.0
2705,VHM,2022-05-04,64500.0,65000.0,65200.0,63500.0
2706,FPT,2022-05-04,104500.0,104900.0,105900.0,104100.0
2707,HPG,2022-05-04,42000.0,43300.0,43300.0,42000.0
2708,POW,2022-05-04,14050.0,13550.0,14050.0,13450.0
2709,TCB,2022-05-04,42000.0,43500.0,43650.0,42000.0
2710,FPT,2022-04-29,105000.0,105000.0,107100.0,104200.0
2711,HPG,2022-04-29,43300.0,42900.0,43400.0,42850.0
2712,POW,2022-04-29,13150.0,12800.0,13350.0,12700.0
2713,VHM,2022-04-29,65000.0,63100.0,65000.0,63000.0
2714,TCB,2022-04-29,44000.0,42300.0,44000.0,42200.0
2715,FPT,2022-04-28,105500.0,102900.0,106800.0,102500.0
2716,TCB,2022-04-28,42300.0,41650.0,42800.0,41650.0
2717,VHM,2022-04-28,64500.0,64900.0,64900.0,62600.0
2718,POW,2022-04-28,12800.0,12950.0,13150.0,12800.0
2719,HPG,2022-04-28,43100.0,42500.0,43450.0,42500.0
2720,TCB,2022-04-27,41600.0,41500.0,42200.0,40900.0
2721,HPG,2022-04-27,42500.0,41200.0,42900.0,41100.0
2722,FPT,2022-04-27,103000.0,102500.0,104000.0,100500.0
2723,POW,2022-04-27,12950.0,12850.0,13150.0,12700.0
2724,VHM,2022-04-27,65000.0,64300.0,65000.0,62700.0
2725,POW,2022-04-26,13000.0,12000.0,13000.0,11650.0
2726,VHM,2022-04-26,65000.0,61300.0,65000.0,59200.0
2727,TCB,2022-04-26,41500.0,40600.0,42000.0,38850.0
2728,FPT,2022-04-26,104300.0,100200.0,105000.0,97000.0
2729,HPG,2022-04-26,41200.0,40150.0,41400.0,39600.0
2730,FPT,2022-04-25,103400.0,110100.0,110900.0,103400.0
2731,POW,2022-04-25,12450.0,13450.0,13500.0,12450.0
2732,HPG,2022-04-25,40750.0,43800.0,43800.0,40750.0
2733,TCB,2022-04-25,41050.0,44200.0,44300.0,41050.0
2734,VHM,2022-04-25,63000.0,65000.0,65100.0,60200.0
2735,TCB,2022-04-22,44100.0,44000.0,44750.0,43550.0
2736,POW,2022-04-22,13350.0,13500.0,13750.0,12950.0
2737,VHM,2022-04-22,64700.0,64700.0,65800.0,63900.0
2738,HPG,2022-04-22,43800.0,44000.0,44050.0,42350.0
2739,FPT,2022-04-22,111100.0,112500.0,113900.0,106000.0
2740,HPG,2022-04-21,43350.0,43000.0,44100.0,42100.0
2741,VHM,2022-04-21,64000.0,66500.0,67000.0,64000.0
2742,POW,2022-04-21,13300.0,13000.0,13550.0,12550.0
2743,TCB,2022-04-21,43600.0,43000.0,44000.0,42900.0
2744,FPT,2022-04-21,112000.0,111200.0,115900.0,111200.0
2745,TCB,2022-04-20,43050.0,43700.0,44200.0,43050.0
2746,VHM,2022-04-20,66800.0,68500.0,68600.0,65700.0
2747,POW,2022-04-20,13050.0,13500.0,13800.0,13000.0
2748,HPG,2022-04-20,43200.0,43500.0,44000.0,43100.0
2749,FPT,2022-04-20,112000.0,112000.0,113000.0,109600.0
2750,HPG,2022-04-19,43300.0,43000.0,43900.0,42900.0
2751,FPT,2022-04-19,112000.0,116500.0,117000.0,112000.0
2752,VHM,2022-04-19,68900.0,69200.0,70500.0,68400.0
2753,POW,2022-04-19,13500.0,14500.0,14750.0,13500.0
2754,TCB,2022-04-19,43700.0,45000.0,45450.0,43500.0
2755,TCB,2022-04-18,44850.0,46000.0,46250.0,44800.0
2756,HPG,2022-04-18,42650.0,44050.0,44550.0,42650.0
2757,FPT,2022-04-18,115500.0,115000.0,118600.0,114000.0
2758,VHM,2022-04-18,69800.0,70100.0,70800.0,68100.0
2759,POW,2022-04-18,14500.0,14700.0,15050.0,14400.0
2760,FPT,2022-04-15,115000.0,115100.0,117900.0,114000.0
2761,HPG,2022-04-15,44200.0,44900.0,45000.0,44150.0
2762,VHM,2022-04-15,71100.0,72300.0,72400.0,70700.0
2763,TCB,2022-04-15,45600.0,47300.0,47300.0,45600.0
2764,POW,2022-04-15,14700.0,15500.0,15500.0,14500.0
2765,TCB,2022-04-14,47300.0,48050.0,48350.0,47150.0
2766,POW,2022-04-14,15550.0,15700.0,15850.0,15550.0
2767,VHM,2022-04-14,72300.0,73300.0,73500.0,72000.0
2768,FPT,2022-04-14,116600.0,115200.0,118900.0,115200.0
2769,HPG,2022-04-14,44900.0,45300.0,45550.0,44900.0
2770,VHM,2022-04-13,73100.0,73200.0,73400.0,72200.0
2771,FPT,2022-04-13,115100.0,110000.0,115100.0,109800.0
2772,HPG,2022-04-13,45200.0,45300.0,45450.0,44700.0
2773,POW,2022-04-13,15700.0,15700.0,15800.0,15300.0
2774,TCB,2022-04-13,48000.0,48400.0,48450.0,47900.0
2775,TCB,2022-04-12,48000.0,48700.0,48900.0,47900.0
2776,HPG,2022-04-12,45100.0,46500.0,46500.0,45050.0
2777,FPT,2022-04-12,109800.0,109000.0,111500.0,106600.0
2778,POW,2022-04-12,15600.0,16200.0,16300.0,15600.0
2779,VHM,2022-04-12,73000.0,74900.0,75100.0,73000.0
2780,VHM,2022-04-08,75100.0,75100.0,76000.0,74500.0
2781,FPT,2022-04-08,108500.0,113300.0,113900.0,108500.0
2782,POW,2022-04-08,16200.0,16650.0,16750.0,16200.0
2783,TCB,2022-04-08,48850.0,49400.0,49400.0,48800.0
2784,HPG,2022-04-08,46400.0,46750.0,47050.0,46350.0
2785,TCB,2022-04-07,49300.0,49900.0,50300.0,49300.0
2786,VHM,2022-04-07,75000.0,76000.0,76100.0,74700.0
2787,POW,2022-04-07,16650.0,16450.0,16950.0,16400.0
2788,HPG,2022-04-07,46550.0,47500.0,47600.0,46550.0
2789,FPT,2022-04-07,113300.0,113700.0,116900.0,112100.0
2790,VHM,2022-04-06,76300.0,76000.0,76300.0,75100.0
2791,FPT,2022-04-06,113000.0,108400.0,114000.0,108400.0
2792,TCB,2022-04-06,49900.0,48900.0,49900.0,48700.0
2793,HPG,2022-04-06,47250.0,46000.0,47950.0,46000.0
2794,POW,2022-04-06,16400.0,16300.0,16600.0,16150.0
2795,HPG,2022-04-05,46100.0,46000.0,46400.0,45950.0
2796,POW,2022-04-05,16350.0,16300.0,16600.0,16200.0
2797,TCB,2022-04-05,49050.0,49400.0,49500.0,49050.0
2798,FPT,2022-04-05,109000.0,109100.0,111600.0,109000.0
2799,VHM,2022-04-05,76400.0,76300.0,77500.0,76000.0
2800,HPG,2022-04-04,45850.0,46000.0,46300.0,45750.0
2801,FPT,2022-04-04,109300.0,113500.0,113500.0,109300.0
2802,POW,2022-04-04,16200.0,16150.0,16350.0,16100.0
2803,TCB,2022-04-04,49650.0,50400.0,50600.0,49650.0
2804,VHM,2022-04-04,76300.0,77000.0,77000.0,76100.0
2805,TCB,2022-04-01,50300.0,49550.0,50400.0,49400.0
2806,VHM,2022-04-01,76200.0,75500.0,76500.0,75100.0
2807,HPG,2022-04-01,45700.0,45000.0,46000.0,44500.0
2808,POW,2022-04-01,16000.0,15800.0,16150.0,15700.0
2809,FPT,2022-04-01,111000.0,106900.0,111000.0,106100.0
2810,HPG,2022-03-31,45100.0,45650.0,45950.0,44800.0
2811,VHM,2022-03-31,75800.0,75600.0,76000.0,75100.0
2812,TCB,2022-03-31,49550.0,49500.0,49700.0,49300.0
2813,POW,2022-03-31,15850.0,15950.0,16150.0,15850.0
2814,FPT,2022-03-31,107000.0,105500.0,110600.0,104600.0
2815,VHM,2022-03-30,75800.0,75800.0,76300.0,74700.0
2816,FPT,2022-03-30,106000.0,105800.0,107300.0,104500.0
2817,POW,2022-03-30,15950.0,16050.0,16300.0,15900.0
2818,TCB,2022-03-30,49150.0,48900.0,49900.0,48900.0
2819,HPG,2022-03-30,45500.0,45800.0,46400.0,45400.0
2820,HPG,2022-03-29,45850.0,46200.0,46250.0,45800.0
2821,VHM,2022-03-29,76500.0,74900.0,76600.0,74800.0
2822,POW,2022-03-29,16250.0,16050.0,16350.0,16050.0
2823,FPT,2022-03-29,104900.0,98600.0,104900.0,98600.0
2824,TCB,2022-03-29,48900.0,48900.0,49150.0,48650.0
2825,FPT,2022-03-28,98100.0,95500.0,98700.0,95200.0
2826,VHM,2022-03-28,74900.0,75300.0,75700.0,74400.0
2827,POW,2022-03-28,16050.0,16400.0,16500.0,15850.0
2828,HPG,2022-03-28,45900.0,46100.0,46850.0,45800.0
2829,TCB,2022-03-28,48800.0,49150.0,49150.0,48350.0
2830,HPG,2022-03-25,46400.0,46550.0,46950.0,46200.0
2831,POW,2022-03-25,16600.0,16800.0,16800.0,16600.0
2832,VHM,2022-03-25,75900.0,75800.0,76300.0,75500.0
2833,TCB,2022-03-25,49250.0,49400.0,49450.0,49150.0
2834,FPT,2022-03-25,95700.0,96100.0,96500.0,95600.0
2835,FPT,2022-03-24,96000.0,96000.0,97200.0,95300.0
2836,VHM,2022-03-24,75700.0,77000.0,77000.0,75600.0
2837,TCB,2022-03-24,49300.0,49600.0,49800.0,49300.0
2838,HPG,2022-03-24,46400.0,47000.0,47000.0,46350.0
2839,POW,2022-03-24,16800.0,16900.0,17100.0,16750.0
2840,FPT,2022-03-23,96500.0,96500.0,97500.0,96000.0
2841,VHM,2022-03-23,77200.0,78000.0,78100.0,77100.0
2842,TCB,2022-03-23,49600.0,49900.0,50200.0,49600.0
2843,HPG,2022-03-23,46800.0,47200.0,47450.0,46800.0
2844,POW,2022-03-23,16900.0,16600.0,17250.0,16550.0
2845,VHM,2022-03-22,78000.0,77600.0,78500.0,76800.0
2846,FPT,2022-03-22,96400.0,96000.0,97000.0,95400.0
2847,TCB,2022-03-22,49900.0,49550.0,50300.0,49500.0
2848,POW,2022-03-22,16500.0,16300.0,16500.0,16250.0
2849,HPG,2022-03-22,46900.0,46900.0,46950.0,46300.0
2850,HPG,2022-03-21,46850.0,46700.0,47200.0,46400.0
2851,TCB,2022-03-21,49450.0,49250.0,49550.0,49100.0
2852,VHM,2022-03-21,77500.0,75300.0,77500.0,75200.0
2853,POW,2022-03-21,16200.0,16200.0,16350.0,16100.0
2854,FPT,2022-03-21,95300.0,95200.0,96000.0,95000.0
